"cycle","variable_name","variable_label","has_value_labels","n_value_labels"
"2013-2014","CCC_161","Has urinary incontinence",TRUE,6
"2010-2011","CCC_171","Has bowel disorder",TRUE,6
"2013-2014","CCC_171","Has bowel disorder",TRUE,6
"2013-2014","CCC_173","Diagnosed with scoliosis",TRUE,6
"2010-2011","CCC_17A","Type of bowel disease",TRUE,9
"2013-2014","CCC_17A","Type of bowel disease",TRUE,9
"2010-2011","CCC_251","Has chronic fatigue syndrome",TRUE,6
"2013-2014","CCC_251","Has chronic fatigue syndrome",TRUE,6
"2010-2011","CCC_261","Suffers multiple chemical sensitivities",TRUE,6
"2013-2014","CCC_261","Suffers multiple chemical sensitivities",TRUE,6
"2010-2011","CCC_280","Has a mood disorder",TRUE,6
"2013-2014","CCC_280","Has a mood disorder",TRUE,6
"2010-2011","CCC_290","Has an anxiety disorder",TRUE,6
"2013-2014","CCC_290","Has an anxiety disorder",TRUE,6
"2010-2011","CCC_31A","Ever had cancer",TRUE,6
"2013-2014","CCC_31A","Ever had cancer",TRUE,6
"2010-2011","CCS_180","Had an FOBT test",TRUE,6
"2013-2014","CCS_180","Had an FOBT test",TRUE,6
"2010-2011","CCS_182","Last time FOBT test done",TRUE,10
"2013-2014","CCS_182","Last time FOBT test done",TRUE,10
"2010-2011","CCS_184","Had colonoscopy or sigmoidoscopy",TRUE,6
"2013-2014","CCS_184","Had colonoscopy or sigmoidoscopy",TRUE,6
"2010-2011","CCS_185","Last time had colonoscopy/sigmoidoscopy",TRUE,10
"2013-2014","CCS_185","Last time had colonoscopy/sigmoidoscopy",TRUE,10
"2010-2011","CCS_187","Colonoscopy/sigmoidoscopy - FOBT test",TRUE,6
"2013-2014","CCS_187","Colonoscopy/sigmoidoscopy - FOBT test",TRUE,6
"2010-2011","CCS_83A","Had FOBT - family history",TRUE,6
"2013-2014","CCS_83A","Had FOBT - family history",TRUE,6
"2010-2011","CCS_83B","Had FOBT - regular check-up",TRUE,6
"2013-2014","CCS_83B","Had FOBT - regular check-up",TRUE,6
"2010-2011","CCS_83C","Had FOBT - age",TRUE,6
"2013-2014","CCS_83C","Had FOBT - age",TRUE,6
"2010-2011","CCS_83D","Had FOBT - follow-up of problem",TRUE,6
"2013-2014","CCS_83D","Had FOBT - follow-up of problem",TRUE,6
"2010-2011","CCS_83E","Had FOBT - follow-up of treatment",TRUE,6
"2013-2014","CCS_83E","Had FOBT - follow-up of treatment",TRUE,6
"2010-2011","CCS_83F","Had FOBT - other",TRUE,6
"2013-2014","CCS_83F","Had FOBT - other",TRUE,6
"2010-2011","CCS_86A","Had colonoscopy - family history",TRUE,6
"2013-2014","CCS_86A","Had colonoscopy - family history",TRUE,6
"2010-2011","CCS_86B","Had colonoscopy - regular check-up",TRUE,6
"2013-2014","CCS_86B","Had colonoscopy - regular check-up",TRUE,6
"2010-2011","CCS_86C","Had colonoscopy - age",TRUE,6
"2013-2014","CCS_86C","Had colonoscopy - age",TRUE,6
"2010-2011","CCS_86D","Had colonoscopy - follow-up of problem",TRUE,6
"2013-2014","CCS_86D","Had colonoscopy - follow-up of problem",TRUE,6
"2010-2011","CCS_86E","Had colonoscopy - follow-up of treatment",TRUE,6
"2013-2014","CCS_86E","Had colonoscopy - follow-up of treatment",TRUE,6
"2010-2011","CCS_86F","Had colonoscopy - other",TRUE,6
"2013-2014","CCS_86F","Had colonoscopy - other",TRUE,6
"2010-2011","CHPFCOP","Consultations - hlth professionals - (F)",TRUE,6
"2010-2011","CHPG02","No. of nights as patient - (G)",TRUE,5
"2013-2014","CHPG02","No. of nights as patient - (G)",TRUE,5
"2010-2011","CHPG04","No. of consult. - family doctor - (G)",TRUE,5
"2013-2014","CHPG04","No. of consult. - family doctor - (G)",TRUE,5
"2010-2011","CHPG05","Where was most recent contact - (G)",TRUE,13
"2013-2014","CHPG05","Where was most recent contact - (G)",TRUE,13
"2010-2011","CHPG07","No. of consult. - eye specialist - (G)",TRUE,5
"2013-2014","CHPG07","No. of consult. - eye specialist - (G)",TRUE,5
"2010-2011","CHPG09","No. of consult. - other doctor - (G)",TRUE,5
"2013-2014","CHPG09","No. of consult. - other doctor - (G)",TRUE,5
"2010-2011","CHPG10","Where was most recent contact - (G)",TRUE,13
"2013-2014","CHPG10","Where was most recent contact - (G)",TRUE,13
"2010-2011","CHPG12","No. of consult. - nurse - (G)",TRUE,5
"2013-2014","CHPG12","No. of consult. - nurse - (G)",TRUE,5
"2010-2011","CHPG13","Where was most recent contact - (G)",TRUE,13
"2013-2014","CHPG13","Where was most recent contact - (G)",TRUE,13
"2010-2011","CHPG15","No. of consult. - dentist/orthod. - (G)",TRUE,5
"2013-2014","CHPG15","No. of consult. - dentist/orthod. - (G)",TRUE,5
"2010-2011","CHPG17","No. of consult. - chiropractor - (G)",TRUE,5
"2013-2014","CHPG17","No. of consult. - chiropractor - (G)",TRUE,5
"2010-2011","CHPG19","No. of consult. - physiotherapist - (G)",TRUE,5
"2013-2014","CHPG19","No. of consult. - physiotherapist - (G)",TRUE,5
"2010-2011","CHPG21","No. of consult. - psychologist - (G)",TRUE,5
"2013-2014","CHPG21","No. of consult. - psychologist - (G)",TRUE,5
"2010-2011","CHPG23","No. of consult. - social worker - (G)",TRUE,5
"2013-2014","CHPG23","No. of consult. - social worker - (G)",TRUE,5
"2010-2011","CHPG25","No. of consult. speech/aud./occ.th.(G)",TRUE,5
"2013-2014","CHPG25","No. of consult. speech/aud./occ.th.(G)",TRUE,5
"2010-2011","CHPGMDC","No. of consult. w/medical doctor (D,G)",TRUE,5
"2013-2014","CHPGMDC","No. of consult. w/medical doctor (D,G)",TRUE,5
"2010-2011","CHP_01","Overnight patient",TRUE,6
"2013-2014","CHP_01","Overnight patient",TRUE,6
"2010-2011","CHP_03","Consulted fam. doctor/gen. practitioner",TRUE,6
"2013-2014","CHP_03","Consulted fam. doctor/gen. practitioner",TRUE,6
"2010-2011","CHP_06","Consulted with eye specialist",TRUE,6
"2013-2014","CHP_06","Consulted with eye specialist",TRUE,6
"2010-2011","CHP_08","Consulted with other medical doctor",TRUE,6
"2013-2014","CHP_08","Consulted with other medical doctor",TRUE,6
"2010-2011","CHP_11","Consulted with nurse",TRUE,6
"2013-2014","CHP_11","Consulted with nurse",TRUE,6
"2010-2011","CHP_14","Consulted with dentist or orthodontist",TRUE,6
"2013-2014","CHP_14","Consulted with dentist or orthodontist",TRUE,6
"2010-2011","CHP_16","Consulted with chiropractor",TRUE,6
"2013-2014","CHP_16","Consulted with chiropractor",TRUE,6
"2010-2011","CHP_18","Consulted with physiotherapist",TRUE,6
"2013-2014","CHP_18","Consulted with physiotherapist",TRUE,6
"2010-2011","CHP_20","Consulted with psychologist",TRUE,6
"2013-2014","CHP_20","Consulted with psychologist",TRUE,6
"2010-2011","CHP_22","Consulted with social worker/counsellor",TRUE,6
"2013-2014","CHP_22","Consulted with social worker/counsellor",TRUE,6
"2010-2011","CHP_24","Consulted with speech/aud./occ. ther.",TRUE,6
"2013-2014","CHP_24","Consulted with speech/aud./occ. ther.",TRUE,6
"2010-2011","CIH_1","Did something to improve health",TRUE,6
"2013-2014","CIH_1","Did something to improve health",TRUE,6
"2010-2011","CIH_2","Most important change to improve health",TRUE,13
"2013-2014","CIH_2","Most important change to improve health",TRUE,13
"2010-2011","CIH_3","Thinks should do something to improve hl",TRUE,6
"2013-2014","CIH_3","Thinks should do something to improve hl",TRUE,6
"2010-2011","CIH_4","Most important thing to improve health",TRUE,13
"2013-2014","CIH_4","Most important thing to improve health",TRUE,13
"2010-2011","CIH_5","Barrier to improving health",TRUE,6
"2013-2014","CIH_5","Barrier to improving health",TRUE,6
"2010-2011","CIH_6A","Barrier improve hlth - lack will power",TRUE,6
"2013-2014","CIH_6A","Barrier improve hlth - lack will power",TRUE,6
"2010-2011","CIH_6B","Barrier improve hlth - lwork schedule",TRUE,6
"2013-2014","CIH_6B","Barrier improve hlth - lwork schedule",TRUE,6
"2010-2011","CIH_6E","Barrier improve health - too costly",TRUE,6
"2013-2014","CIH_6E","Barrier improve health - too costly",TRUE,6
"2010-2011","CIH_6F","Barrier improve health - too stressed",TRUE,6
"2013-2014","CIH_6F","Barrier improve health - too stressed",TRUE,6
"2010-2011","CIH_6G","Barrier improve hlth - disability",TRUE,6
"2013-2014","CIH_6G","Barrier improve hlth - disability",TRUE,6
"2010-2011","CIH_6H","Barrier improve health - other",TRUE,6
"2013-2014","CIH_6H","Barrier improve health - other",TRUE,6
"2010-2011","CIH_6I","Barrier improve health - family respons.",TRUE,6
"2013-2014","CIH_6I","Barrier improve health - family respons.",TRUE,6
"2010-2011","CIH_6J","Barrier improve health -add. drugs/alc.",TRUE,6
"2013-2014","CIH_6J","Barrier improve health -add. drugs/alc.",TRUE,6
"2010-2011","CIH_6K","Barrier improve health - phys. condition",TRUE,6
"2013-2014","CIH_6K","Barrier improve health - phys. condition",TRUE,6
"2010-2011","CIH_6L","Barrier improve health - not avail./area",TRUE,6
"2013-2014","CIH_6L","Barrier improve health - not avail./area",TRUE,6
"2010-2011","CIH_6M","Barrier improve health - trans. problems",TRUE,6
"2013-2014","CIH_6M","Barrier improve health - trans. problems",TRUE,6
"2010-2011","CIH_6N","Barrier improve health - weather prob.",TRUE,6
"2013-2014","CIH_6N","Barrier improve health - weather prob.",TRUE,6
"2010-2011","CIH_7","Intending to improve health over next yr",TRUE,6
"2013-2014","CIH_7","Intending to improve health over next yr",TRUE,6
"2010-2011","CIH_8A","Health improvement - more exercise",TRUE,6
"2013-2014","CIH_8A","Health improvement - more exercise",TRUE,6
"2010-2011","CIH_8B","Health improvement - lose weight",TRUE,6
"2013-2014","CIH_8B","Health improvement - lose weight",TRUE,6
"2010-2011","CIH_8C","Health improvement - eating habits",TRUE,6
"2013-2014","CIH_8C","Health improvement - eating habits",TRUE,6
"2010-2011","CIH_8G","Health improvement - reduce stress",TRUE,6
"2013-2014","CIH_8G","Health improvement - reduce stress",TRUE,6
"2010-2011","CIH_8H","Health improvement - take vitamins",TRUE,6
"2013-2014","CIH_8H","Health improvement - take vitamins",TRUE,6
"2010-2011","CIH_8I","Health improvement - other",TRUE,6
"2013-2014","CIH_8I","Health improvement - other",TRUE,6
"2010-2011","CIH_8J","Health improvement - quit smoking",TRUE,6
"2013-2014","CIH_8J","Health improvement - quit smoking",TRUE,6
"2010-2011","CIH_8K","Health improvement - drink less alcohol",TRUE,6
"2013-2014","CIH_8K","Health improvement - drink less alcohol",TRUE,6
"2010-2011","CIH_8L","Health improv.- receive med. treatment",TRUE,6
"2013-2014","CIH_8L","Health improv.- receive med. treatment",TRUE,6
"2010-2011","CMHG01L","Cons. mental hlth prof. - no. times -(G)",TRUE,16
"2013-2014","CMHG01L","Cons. mental hlth prof. - no. times -(G)",TRUE,16
"2010-2011","CMH_01K","Consulted mental health professional",TRUE,6
"2013-2014","CMH_01K","Consulted mental health professional",TRUE,6
"2010-2011","CMH_1MA","Consulted mental hlth prof. - fam. doc.",TRUE,6
"2013-2014","CMH_1MA","Consulted mental hlth prof. - fam. doc.",TRUE,6
"2010-2011","CMH_1MB","Consulted men. hlth prof. - psychiatrist",TRUE,6
"2013-2014","CMH_1MB","Consulted men. hlth prof. - psychiatrist",TRUE,6
"2010-2011","CMH_1MC","Consulted men. hlth prof. - psychologist",TRUE,6
"2013-2014","CMH_1MC","Consulted men. hlth prof. - psychologist",TRUE,6
"2010-2011","CMH_1MD","Consulted mental hlth prof. - nurse",TRUE,6
"2013-2014","CMH_1MD","Consulted mental hlth prof. - nurse",TRUE,6
"2010-2011","CMH_1ME","Consulted men. hlth prof.- social worker",TRUE,6
"2013-2014","CMH_1ME","Consulted men. hlth prof.- social worker",TRUE,6
"2010-2011","CMH_1MF","Consulted mental hlth prof. - other",TRUE,6
"2013-2014","CMH_1MF","Consulted mental hlth prof. - other",TRUE,6
"2010-2011","CPGDACT","No. of diff. types of gamb. act. - (D)",TRUE,4
"2013-2014","CPGDACT","No. of diff. types of gamb. act. - (D)",TRUE,4
"2010-2011","CPGDINT","Gambling Interference - Mean",FALSE,0
"2013-2014","CPGDINT","Gambling Interference - Mean",TRUE,4
"2010-2011","CPGDSEV","Problem gambling severity index - (D)",TRUE,5
"2013-2014","CPGDSEV","Problem gambling severity index - (D)",TRUE,5
"2010-2011","CPGDTYP","Type of gambler - (D)",TRUE,10
"2013-2014","CPGDTYP","Type of gambler - (D)",TRUE,10
"2010-2011","CPGFGAM","Gambling activity - (F)",TRUE,6
"2013-2014","CPGFGAM","Gambling activity - (F)",TRUE,6
"2010-2011","CPGFINT","Gambling Interference - (F)",TRUE,6
"2013-2014","CPGFINT","Gambling Interference - (F)",TRUE,6
"2013-2014","DENG36N","No dent. vis. - other - (G)",TRUE,6
"2010-2011","DEN_130","Visited dentist",TRUE,6
"2013-2014","DEN_130","Visited dentist",TRUE,6
"2010-2011","DEN_132","Last time visited dentist",TRUE,11
"2013-2014","DEN_132","Last time visited dentist",TRUE,11
"2010-2011","DEN_36A","No dent. vis. - haven't got around to it",TRUE,6
"2013-2014","DEN_36A","No dent. vis. - haven't got around to it",TRUE,6
"2010-2011","DEN_36B","No dent. vis. - resp. didn't think nec.",TRUE,6
"2013-2014","DEN_36B","No dent. vis. - resp. didn't think nec.",TRUE,6
"2010-2011","DEN_36C","No dent. vis. - dent. didn't think nec.",TRUE,6
"2013-2014","DEN_36C","No dent. vis. - dent. didn't think nec.",TRUE,6
"2010-2011","DEN_36D","No dent. vis. - pers./family respons.",TRUE,6
"2013-2014","DEN_36D","No dent. vis. - pers./family respons.",TRUE,6
"2010-2011","DEN_36E","No dent. vis. - not avail. when req'd.",TRUE,6
"2013-2014","DEN_36E","No dent. vis. - not avail. when req'd.",TRUE,6
"2010-2011","DEN_36F","No dent. vis. - not available in area",TRUE,6
"2013-2014","DEN_36F","No dent. vis. - not available in area",TRUE,6
"2010-2011","DEN_36G","No dent. vis. - waiting time too long",TRUE,6
"2010-2011","DEN_36H","No dent. vis. - transportation problems",TRUE,6
"2013-2014","DEN_36H","No dent. vis. - transportation problems",TRUE,6
"2010-2011","DEN_36I","No dent. vis. - language problem",TRUE,6
"2013-2014","DEN_36I","No dent. vis. - language problem",TRUE,6
"2010-2011","DEN_36J","No dent. vis. - cost",TRUE,6
"2013-2014","DEN_36J","No dent. vis. - cost",TRUE,6
"2010-2011","DEN_36K","No dent. vis. - didn't know where to go",TRUE,6
"2013-2014","DEN_36K","No dent. vis. - didn't know where to go",TRUE,6
"2010-2011","DEN_36L","No dent. vis. - fear",TRUE,6
"2013-2014","DEN_36L","No dent. vis. - fear",TRUE,6
"2010-2011","DEN_36M","No dent. vis. - wears dentures",TRUE,6
"2013-2014","DEN_36M","No dent. vis. - wears dentures",TRUE,6
"2010-2011","DEN_36N","No dent. vis. - other",TRUE,6
"2010-2011","DEN_36O","No dent. vis. - unable to leave house",TRUE,6
"2010-2011","DHHG611","No. persons 6-11 years/in hhld - (D,G)",TRUE,6
"2013-2014","DHHG611","No. persons 6-11 years/in hhld - (D,G)",TRUE,6
"2010-2011","DHHGAGE","Age - (G)",TRUE,16
"2013-2014","DHHGAGE","Age - (G)",TRUE,16
"2010-2011","DHHGHSZ","Household size - (D, G)",TRUE,9
"2013-2014","DHHGHSZ","Household size - (D, G)",TRUE,9
"2010-2011","DHHGL12","No. pers. < 12 years old in hhld - (D,G)",TRUE,6
"2013-2014","DHHGL12","No. pers. < 12 years old in hhld - (D,G)",TRUE,6
"2010-2011","DHHGLE5","No. pers. <= 5 years old in hhld - (D,G)",TRUE,6
"2013-2014","DHHGLE5","No. pers. <= 5 years old in hhld - (D,G)",TRUE,6
"2010-2011","DHHGLVG","Living arrangements/selected resp -(D,G)",TRUE,10
"2013-2014","DHHGLVG","Living arrangements/selected resp -(D,G)",TRUE,10
"2010-2011","DHHGMS","Marital status - (G)",TRUE,8
"2013-2014","DHHGMS","Marital status - (G)",TRUE,8
"2010-2011","DHH_OWN","Dwelling - owned by a member of hhld",TRUE,6
"2013-2014","DHH_OWN","Owned, Rented",TRUE,6
"2010-2011","DHH_SEX","Sex",TRUE,6
"2013-2014","DHH_SEX","Sex",TRUE,6
"2010-2011","DIA_01","Tested for ""A-one-C"" haemoglobin",TRUE,6
"2013-2014","DIA_01","Tested for ""A-one-C"" haemoglobin",TRUE,6
"2010-2011","DIA_02","No. of times - tested for ""A-one-C""",TRUE,4
"2013-2014","DIA_02","No. of times - tested for ""A-one-C""",TRUE,4
"2010-2011","DIA_03","Feet checked by health professional",TRUE,7
"2013-2014","DIA_03","Feet checked by health professional",TRUE,7
"2010-2011","DIA_04","No of times - feet checked by hlth prof.",TRUE,4
"2013-2014","DIA_04","No of times - feet checked by hlth prof.",TRUE,4
"2010-2011","DIA_05","Urine tested for protein by health prof.",TRUE,6
"2013-2014","DIA_05","Urine tested for protein by health prof.",TRUE,6
"2010-2011","DIA_06","Ever had eye exam with pupils dilated",TRUE,6
"2013-2014","DIA_06","Ever had eye exam with pupils dilated",TRUE,6
"2010-2011","DIA_07","Eye exam with pupils dilated - last time",TRUE,8
"2013-2014","DIA_07","Eye exam with pupils dilated - last time",TRUE,8
"2010-2011","DIA_08","Checks glucose level/self-reporting unit",TRUE,9
"2013-2014","DIA_08","Checks glucose level/self-reporting unit",TRUE,9
"2010-2011","DIA_09","Checks feet / self-reporting unit",TRUE,9
"2013-2014","DIA_09","Checks feet / self-reporting unit",TRUE,9
"2010-2011","DIA_10","Medication - ASA - past month",TRUE,6
"2013-2014","DIA_10","Medication - ASA - past month",TRUE,6
"2010-2011","DIA_11","Medication -blood cholesterol-past month",TRUE,6
"2013-2014","DIA_11","Medication -blood cholesterol-past month",TRUE,6
"2010-2011","DIA_N8B","Checks glucose level/self-no times day",TRUE,4
"2013-2014","DIA_N8B","Checks glucose level/self-no times day",TRUE,4
"2010-2011","DIA_N8C","Checks glucose level - no times per week",TRUE,4
"2013-2014","DIA_N8C","Checks glucose level - no times per week",TRUE,4
"2010-2011","DIA_N8D","Checks glucose level -no times per month",TRUE,4
"2013-2014","DIA_N8D","Checks glucose level -no times per month",TRUE,4
"2010-2011","DIA_N8E","Checks glucose level -no times per year",TRUE,4
"2013-2014","DIA_N8E","Checks glucose level -no times per year",TRUE,4
"2010-2011","DIA_N9B","Checks feet/self-number of times per day",TRUE,4
"2013-2014","DIA_N9B","Checks feet/self-number of times per day",TRUE,4
"2010-2011","DIA_N9C","Checks feet/self-number of times week",TRUE,4
"2013-2014","DIA_N9C","Checks feet/self-number of times week",TRUE,4
"2010-2011","DIA_N9D","Checks feet/self-number of times month",TRUE,4
"2013-2014","DIA_N9D","Checks feet/self-number of times month",TRUE,4
"2010-2011","DIA_N9E","Checks feet/self-number of times year",TRUE,4
"2013-2014","DIA_N9E","Checks feet/self-number of times year",TRUE,4
"2010-2011","DISDCHR","Chronicity of distress/impair. scale (D)",TRUE,12
"2013-2014","DISDCHR","Chronicity of distress/impair. scale (D)",TRUE,12
"2010-2011","DISDDSX","Distress scale - K10 - past month - (D)",TRUE,4
"2013-2014","DISDDSX","Distress scale - K10 - past month - (D)",TRUE,4
"2010-2011","DISDK6","Distress scale - K6 - past month - (D)",TRUE,4
"2013-2014","DISDK6","Distress scale - K6 - past month - (D)",TRUE,4
"2010-2011","DIS_10A","Frequency/distress:tired out-past month",TRUE,9
"2013-2014","DIS_10A","Frequency/distress:tired out-past month",TRUE,9
"2010-2011","DIS_10B","Freq./distress: felt nervous - past mo",TRUE,9
"2013-2014","DIS_10B","Freq./distress: felt nervous - past mo",TRUE,9
"2010-2011","DIS_10C","Freq./distress:so nervous - past month",TRUE,9
"2013-2014","DIS_10C","Freq./distress:so nervous - past month",TRUE,9
"2010-2011","DIS_10D","Freq./distress: felt hopeless - past mo",TRUE,9
"2013-2014","DIS_10D","Freq./distress: felt hopeless - past mo",TRUE,9
"2010-2011","DIS_10E","Freq./distress: felt restless - past mo",TRUE,9
"2013-2014","DIS_10E","Freq./distress: felt restless - past mo",TRUE,9
"2010-2011","DIS_10F","Frequency/distress:could not sit still",TRUE,9
"2013-2014","DIS_10F","Frequency/distress:could not sit still",TRUE,9
"2010-2011","DIS_10G","Freq./distress: sad,depressed - past mo",TRUE,9
"2013-2014","DIS_10G","Freq./distress: sad,depressed - past mo",TRUE,9
"2010-2011","DIS_10H","Freq./d.:dep,nothing cheer up - past mo.",TRUE,9
"2013-2014","DIS_10H","Freq./d.:dep,nothing cheer up - past mo.",TRUE,9
"2010-2011","DIS_10I","Freq./distr: every. was effort - past mo",TRUE,9
"2013-2014","DIS_10I","Freq./distr: every. was effort - past mo",TRUE,9
"2010-2011","DIS_10J","Freq./distr.: felt worthless - past mo",TRUE,9
"2013-2014","DIS_10J","Freq./distr.: felt worthless - past mo",TRUE,9
"2010-2011","DIS_10K","Freq. of distress feelings - past mo",TRUE,8
"2013-2014","DIS_10K","Freq. of distress feelings - past mo",TRUE,8
"2010-2011","DIS_10L","Freq. of distress feelings (more often)",TRUE,7
"2013-2014","DIS_10L","Freq. of distress feelings (more often)",TRUE,7
"2010-2011","DIS_10M","Freq. of distress feelings (less often)",TRUE,7
"2013-2014","DIS_10M","Freq. of distress feelings (less often)",TRUE,7
"2010-2011","DIS_10N","Freq./distr. feelings int. w/life-p.m.",TRUE,8
"2013-2014","DIS_10N","Freq./distr. feelings int. w/life-p.m.",TRUE,8
"2010-2011","DOACC","Module: ACC - (F)",TRUE,6
"2013-2014","DOACC","Module: ACC - (F)",TRUE,6
"2010-2011","DOADL","Content module - ADL (F)",TRUE,6
"2013-2014","DOADL","Content module - ADL (F)",TRUE,6
"2010-2011","DOALW","Module: ALW - (F)",TRUE,6
"2013-2014","DOALW","Module: ALW - (F)",TRUE,6
"2010-2011","DOBPC","Module: BPC - (F)",TRUE,6
"2013-2014","DOBPC","Module: BPC - (F)",TRUE,6
"2010-2011","DOBRX","Module: BRX - (F)",TRUE,6
"2010-2011","DOCCS","Module: CCS - (F)",TRUE,6
"2013-2014","DOCCS","Module: CCS - (F)",TRUE,6
"2010-2011","DOCIH","Module.: Changes made to improve hlth",TRUE,6
"2013-2014","DOCIH","Module.: Changes made to improve hlth",TRUE,6
"2010-2011","DOCMH","Module: CMH - (F)",TRUE,6
"2013-2014","DOCMH","Module: CMH - (F)",TRUE,6
"2013-2014","DOCP2","Module: CP2 - (F)",TRUE,6
"2010-2011","DOCPG","Module: CPG - (F)",TRUE,6
"2013-2014","DOCPG","Module: CPG - (F)",TRUE,6
"2010-2011","DODEN","Module: DEN - (F)",TRUE,6
"2013-2014","DODEN","Module: DEN - (F)",TRUE,6
"2010-2011","DODEP","Module: DPS - (F)",TRUE,6
"2013-2014","DODEP","Module: DPS - (F)",TRUE,6
"2010-2011","DODIA","Module: DIA - (F)",TRUE,6
"2013-2014","DODIA","Module: DIA - (F)",TRUE,6
"2010-2011","DODIS","Module: DIS - (F)",TRUE,6
"2013-2014","DODIS","Module: DIS - (F)",TRUE,6
"2010-2011","DODRG","Module: DRG - (F)",TRUE,6
"2010-2011","DODRV","Module: DRV - (F)",TRUE,6
"2013-2014","DODRV","Module: DRV - (F)",TRUE,6
"2010-2011","DOEYX","Module: EYX - (F)",TRUE,6
"2013-2014","DOEYX","Module: EYX - (F)",TRUE,6
"2010-2011","DOFDC","Module: FDC - (F)",TRUE,6
"2013-2014","DOFDC","Module: FDC - (F)",TRUE,6
"2010-2011","DOFSC","Module: Food security",TRUE,6
"2013-2014","DOFSC","Module: Food security",TRUE,6
"2010-2011","DOH1N","Module: H1N1 Flu shot",TRUE,6
"2010-2011","DOHCS","Module: HCS - (F)",TRUE,6
"2013-2014","DOHCS","Module: HCS - (F)",TRUE,6
"2010-2011","DOHUI","Module: HUI - (F)",TRUE,6
"2013-2014","DOHUI","Module: HUI - (F)",TRUE,6
"2013-2014","DOIDG","Illicit drugs use - Inclusion Flag - (F)",TRUE,6
"2010-2011","DOINJ","Module: INJ - (F)",TRUE,6
"2013-2014","DOINJ","Module: INJ - (F)",TRUE,6
"2013-2014","DOINS","Module: INS - (F)",TRUE,6
"2010-2011","DOLOP","Module: LOP - (F)",TRUE,6
"2013-2014","DOLOP","Module: LOP - (F)",TRUE,6
"2010-2011","DOMAM","Module: Mammography - (F)",TRUE,6
"2013-2014","DOMAM","Module: Mammography - (F)",TRUE,6
"2010-2011","DOMAS","Module: MAS - (F)",TRUE,6
"2013-2014","DOMDB","Module: MDB - (F)",TRUE,6
"2013-2014","DOMEX","Module flag: MEX - (F)",TRUE,6
"2010-2011","DOMXA","Optional MXA - (F)",TRUE,6
"2013-2014","DOMXA","Optional MXA - (F)",TRUE,6
"2010-2011","DOMXS","Module: MXS - (F)",TRUE,6
"2013-2014","DOMXS","Module: MXS - (F)",TRUE,6
"2010-2011","DONEU","Module: NEU - (F)",TRUE,6
"2013-2014","DOOH1","Theme module: Oral health 1",TRUE,6
"2010-2011","DOOH2","Module: OH2 - (F)",TRUE,6
"2013-2014","DOOH2","Module: OH2 - (F)",TRUE,6
"2010-2011","DOORG","Module: ORG - (F)",TRUE,6
"2010-2011","DOPAF","Module: Phys. Act. - Facili. at work",TRUE,6
"2010-2011","DOPAP","Module: PAP smear test - (F)",TRUE,6
"2013-2014","DOPAP","Module: PAP smear test - (F)",TRUE,6
"2010-2011","DOPAS","Module: PAS - (F)",TRUE,6
"2013-2014","DOPAS","Module: PAS - (F)",TRUE,6
"2010-2011","DOPSA","Module: PSA - (F)",TRUE,6
"2013-2014","DOPSA","Module: PSA - (F)",TRUE,6
"2010-2011","DOPSC","Module: PSC - (F)",TRUE,6
"2013-2014","DOPSC","Module: PSC - (F)",TRUE,6
"2010-2011","DOPWB","Module: PWB - (F)",TRUE,6
"2010-2011","DOSAC","Module: Sedentary activities",TRUE,6
"2013-2014","DOSAC","Module: Sedentary activities",TRUE,6
"2013-2014","DOSCA","Module: SCA - (F)",TRUE,6
"2010-2011","DOSCH","Module: SCH - (F)",TRUE,6
"2013-2014","DOSCH","Module: SCH - (F)",TRUE,6
"2013-2014","DOSCP","Module: SCP - (F)",TRUE,6
"2010-2011","DOSFE","Module: SFE - (F)",TRUE,6
"2010-2011","DOSFR","Module: SFR - (F)",TRUE,6
"2013-2014","DOSLP","Optional module: SLP - (F)",TRUE,6
"2010-2011","DOSPC","Module: SPC - (F)",TRUE,6
"2013-2014","DOSPC","Module: SPC - (F)",TRUE,6
"2013-2014","DOSPS","Module: SPS - (F)",TRUE,6
"2010-2011","DOSSA","Module: SSA - (F)",TRUE,6
"2010-2011","DOSSB","Module: SSB - (F)",TRUE,6
"2013-2014","DOSSB","Module: SSB - (F)",TRUE,6
"2010-2011","DOSSU","Module: SSU - (F)",TRUE,6
"2010-2011","DOSUI","Module: SUI - (F)",TRUE,6
"2013-2014","DOSUI","Module: SUI - (F)",TRUE,6
"2010-2011","DOSWL","Module: SWL - (F)",TRUE,6
"2010-2011","DOSXB","Module: SXB - (F)",TRUE,6
"2013-2014","DOSXB","Module: SXB - (F)",TRUE,6
"2010-2011","DOTAL","Module: TAL - (F)",TRUE,6
"2013-2014","DOTAL","Module: TAL - (F)",TRUE,6
"2010-2011","DOUCN","Module: UCN - (F)",TRUE,6
"2013-2014","DOUCN","Module: UCN - (F)",TRUE,6
"2010-2011","DOUPE","Module: UPE - (F)",TRUE,6
"2013-2014","DOUPE","Module: UPE - (F)",TRUE,6
"2010-2011","DOWTM","Module: WTM - (F)",TRUE,6
"2013-2014","DOWTM","Module: WTM - (F)",TRUE,6
"2013-2014","DOYSM","Optional module: YSM - (F)",TRUE,6
"2010-2011","DPSDMT","Mth last felt depr.- 2 wks in a row -(D)",TRUE,16
"2013-2014","DPSDMT","Mth last felt depr.- 2 wks in a row -(D)",TRUE,16
